"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","condition_code","measure","measure_code","codeword","gender","age","education","chinese","fach","handedness","comment","hinschauen","ablenkung","gewissenhaft","rt","url","responses","stimulus","key_press","val","type","type_specific","category","cs_selected","response","target","task","indirect","nr_pres"
"true","fullscreen","0","7110","0.0-0.0","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","","","","","","","","","","","","","","",""
"","external-html","1","61680","0.0-1.0","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","54536","text/information.html","","","","","","","","","","","","",""
"","external-html","2","77964","0.0-2.0","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","16233.999999999985","text/consent.html","","","","","","","","","","","","",""
"","survey-html-form","3","127159","0.0-3.0","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","49191.999999999985","","{""codeword_enter"":""ff10er30""}","","","","","","","","","","","",""
"","survey-html-form","4","156141","0.0-4.0","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","28979","","{""age"":""21"",""education"":""1"",""subject"":""3"",""gender"":""0"",""handedness"":""1"",""chinese"":""1""}","","","","","","","","","","","",""
"","survey-html-form","5","162633","0.0-5.0","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","6489","","{}","","","","","","","","","","","",""
"","html-keyboard-response","6","166641","0.0-6.0-0.0-0.0","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'uspos/2530.bmp' width = '100%;'></div><div class = 'column'><img src = 'category1/CS9.png' width = '70%;'></div></div>","null","pos","CS","CS","1","category1/CS9.png","","","","",""
"","html-keyboard-response","7","169148","0.0-6.0-0.0-0.1","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category4/CS1.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/9415.bmp' width = '100%;'></div></div>","null","neg","CS","CS","4","category4/CS1.png","","","","",""
"","html-keyboard-response","8","171654","0.0-6.0-0.0-0.2","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category2/CS3.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/8461.bmp' width = '100%;'></div></div>","null","pos","CS","CS","2","category2/CS3.png","","","","",""
"","html-keyboard-response","9","174158","0.0-6.0-0.0-0.3","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category1/CS4.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/5621.bmp' width = '100%;'></div></div>","null","pos","CS","CS","1","category1/CS4.png","","","","",""
"","html-keyboard-response","10","176662","0.0-6.0-0.0-0.4","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category2/CS4.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/8540.bmp' width = '100%;'></div></div>","null","pos","CS","CS","2","category2/CS4.png","","","","",""
"","html-keyboard-response","11","179167","0.0-6.0-0.0-0.5","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category1/CS2.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/2311.bmp' width = '100%;'></div></div>","null","pos","CS","CS","1","category1/CS2.png","","","","",""
"","html-keyboard-response","12","181671","0.0-6.0-0.0-0.6","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category4/CS6.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/6212.bmp' width = '100%;'></div></div>","null","neg","CS","CS","4","category4/CS6.png","","","","",""
"","html-keyboard-response","13","184178","0.0-6.0-0.0-0.7","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category3/CS6.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/9041.bmp' width = '100%;'></div></div>","null","neg","CS","CS","3","category3/CS6.png","","","","",""
"","html-keyboard-response","14","186682","0.0-6.0-0.0-0.8","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'uspos/5830.bmp' width = '100%;'></div><div class = 'column'><img src = 'category1/CS5.png' width = '70%;'></div></div>","null","pos","CS","CS","1","category1/CS5.png","","","","",""
"","html-keyboard-response","15","189186","0.0-6.0-0.0-0.9","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category1/CS6.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/2360.bmp' width = '100%;'></div></div>","null","pos","CS","CS","1","category1/CS6.png","","","","",""
"","html-keyboard-response","16","191691","0.0-6.0-0.0-0.10","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category3/CS7.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/1280.bmp' width = '100%;'></div></div>","null","neg","CS","CS","3","category3/CS7.png","","","","",""
"","html-keyboard-response","17","194196","0.0-6.0-0.0-0.11","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category2/CS10.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/2900.2.bmp' width = '100%;'></div></div>","null","pos","CS","CS","2","category2/CS10.png","","","","",""
"","html-keyboard-response","18","196704","0.0-6.0-0.0-0.12","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'usneg/9280.bmp' width = '100%;'></div><div class = 'column'><img src = 'category3/CS5.png' width = '70%;'></div></div>","null","neg","CS","CS","3","category3/CS5.png","","","","",""
"","html-keyboard-response","19","199209","0.0-6.0-0.0-0.13","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'usneg/3160.bmp' width = '100%;'></div><div class = 'column'><img src = 'category3/CS10.png' width = '70%;'></div></div>","null","neg","CS","CS","3","category3/CS10.png","","","","",""
"","html-keyboard-response","20","201714","0.0-6.0-0.0-0.14","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category3/CS4.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/2900.bmp' width = '100%;'></div></div>","null","neg","CS","CS","3","category3/CS4.png","","","","",""
"","html-keyboard-response","21","204223","0.0-6.0-0.0-0.15","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category2/CS6.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/4625.bmp' width = '100%;'></div></div>","null","pos","CS","CS","2","category2/CS6.png","","","","",""
"","html-keyboard-response","22","206729","0.0-6.0-0.0-0.16","rx4ofmsh6m","many_one","0","direct_first","1","ff10er30","0","21","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'uspos/5600.bmp' width = '100%;'></div><div class = 'column'><img src = 'category2/CS2.png' width = '70%;'></div></div>","null","pos","CS","CS","2","category2/CS2.png","","","","",""
