"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","condition_code","measure","measure_code","codeword","gender","age","education","chinese","fach","handedness","comment","hinschauen","ablenkung","gewissenhaft","rt","url","responses","stimulus","key_press","val","type","type_specific","category","cs_selected","target","indirect","task","nr_pres","response"
"true","fullscreen","0","83445","0.0-0.0","xqkkl6heqo","many_one","0","indirect_first","0","NE06LA15","0","27","1","1","3","1","","0","1","0","","","","","","","","","","","","","","",""
"","external-html","1","92486","0.0-1.0","xqkkl6heqo","many_one","0","indirect_first","0","NE06LA15","0","27","1","1","3","1","","0","1","0","8914","text/information.html","","","","","","","","","","","","",""
"","external-html","2","99027","0.0-2.0","xqkkl6heqo","many_one","0","indirect_first","0","NE06LA15","0","27","1","1","3","1","","0","1","0","6426","text/consent.html","","","","","","","","","","","","",""
"","survey-html-form","3","180114","0.0-3.0","xqkkl6heqo","many_one","0","indirect_first","0","NE06LA15","0","27","1","1","3","1","","0","1","0","81076","","{""codeword_enter"":""NE06LA15""}","","","","","","","","","","","",""
"","survey-html-form","4","205897","0.0-4.0","xqkkl6heqo","many_one","0","indirect_first","0","NE06LA15","0","27","1","1","3","1","","0","1","0","25775","","{""age"":""27"",""education"":""1"",""subject"":""3"",""gender"":""0"",""handedness"":""1"",""chinese"":""1""}","","","","","","","","","","","",""
"","survey-html-form","5","207434","0.0-5.0","xqkkl6heqo","many_one","0","indirect_first","0","NE06LA15","0","27","1","1","3","1","","0","1","0","1533","","{}","","","","","","","","","","","",""
"","html-keyboard-response","6","211468","0.0-6.0-0.0-0.0","xqkkl6heqo","many_one","0","indirect_first","0","NE06LA15","0","27","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category2/CS3.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/8490.bmp' width = '100%;'></div></div>","null","pos","CS","CS","2","category2/CS3.png","","","","",""
"","html-keyboard-response","7","213991","0.0-6.0-0.0-0.1","xqkkl6heqo","many_one","0","indirect_first","0","NE06LA15","0","27","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category2/CS2.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/5621.bmp' width = '100%;'></div></div>","null","pos","CS","CS","2","category2/CS2.png","","","","",""
"","html-keyboard-response","8","216531","0.0-6.0-0.0-0.2","xqkkl6heqo","many_one","0","indirect_first","0","NE06LA15","0","27","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'uspos/2341.bmp' width = '100%;'></div><div class = 'column'><img src = 'category4/CS3.png' width = '70%;'></div></div>","null","pos","CS","CS","4","category4/CS3.png","","","","",""
"","html-keyboard-response","9","219073","0.0-6.0-0.0-0.3","xqkkl6heqo","many_one","0","indirect_first","0","NE06LA15","0","27","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category3/CS6.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/3300.bmp' width = '100%;'></div></div>","null","neg","CS","CS","3","category3/CS6.png","","","","",""
