"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","condition_code","measure","measure_code","codeword","gender","age","education","chinese","fach","handedness","comment","hinschauen","ablenkung","gewissenhaft","rt","url","responses","stimulus","key_press","val","type","type_specific","category","cs_selected","target","indirect","task","nr_pres","response"
"true","fullscreen","0","4276","0.0-0.0","ezzhv9e7tp","many_one","0","indirect_first","0","lc04rt21","1","20","1","1","3","1","","0","1","0","","","","","","","","","","","","","","",""
"","external-html","1","54546","0.0-1.0","ezzhv9e7tp","many_one","0","indirect_first","0","lc04rt21","1","20","1","1","3","1","","0","1","0","50188","text/information.html","","","","","","","","","","","","",""
"","external-html","2","80386","0.0-2.0","ezzhv9e7tp","many_one","0","indirect_first","0","lc04rt21","1","20","1","1","3","1","","0","1","0","25674","text/consent.html","","","","","","","","","","","","",""
"","survey-html-form","3","139042","0.0-3.0","ezzhv9e7tp","many_one","0","indirect_first","0","lc04rt21","1","20","1","1","3","1","","0","1","0","58647","","{""codeword_enter"":""lc04rt21""}","","","","","","","","","","","",""
"","survey-html-form","4","162524","0.0-4.0","ezzhv9e7tp","many_one","0","indirect_first","0","lc04rt21","1","20","1","1","3","1","","0","1","0","23476","","{""age"":""20"",""education"":""1"",""subject"":""3"",""gender"":""1"",""handedness"":""1"",""chinese"":""1""}","","","","","","","","","","","",""
"","survey-html-form","5","180841","0.0-5.0","ezzhv9e7tp","many_one","0","indirect_first","0","lc04rt21","1","20","1","1","3","1","","0","1","0","18313","","{}","","","","","","","","","","","",""
"","html-keyboard-response","6","184876","0.0-6.0-0.0-0.0","ezzhv9e7tp","many_one","0","indirect_first","0","lc04rt21","1","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'uspos/2208.bmp' width = '100%;'></div><div class = 'column'><img src = 'category4/CS8.png' width = '70%;'></div></div>","null","pos","CS","CS","4","category4/CS8.png","","","","",""
"","html-keyboard-response","7","187410","0.0-6.0-0.0-0.1","ezzhv9e7tp","many_one","0","indirect_first","0","lc04rt21","1","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'usneg/9415.bmp' width = '100%;'></div><div class = 'column'><img src = 'category3/CS10.png' width = '70%;'></div></div>","null","neg","CS","CS","3","category3/CS10.png","","","","",""
"","html-keyboard-response","8","189944","0.0-6.0-0.0-0.2","ezzhv9e7tp","many_one","0","indirect_first","0","lc04rt21","1","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'uspos/2311.bmp' width = '100%;'></div><div class = 'column'><img src = 'category2/CS7.png' width = '70%;'></div></div>","null","pos","CS","CS","2","category2/CS7.png","","","","",""
"","html-keyboard-response","9","192476","0.0-6.0-0.0-0.3","ezzhv9e7tp","many_one","0","indirect_first","0","lc04rt21","1","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'usneg/9421.bmp' width = '100%;'></div><div class = 'column'><img src = 'category3/CS3.png' width = '70%;'></div></div>","null","neg","CS","CS","3","category3/CS3.png","","","","",""
