"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","condition_code","measure","measure_code","codeword","gender","age","education","chinese","fach","handedness","comment","hinschauen","ablenkung","gewissenhaft","rt","url","responses","stimulus","key_press","val","type","type_specific","category","cs_selected","response","target","task","indirect","nr_pres"
"true","fullscreen","0","2949","0.0-0.0","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","","","","","","","","","","","","","","",""
"","external-html","1","11453","0.0-1.0","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","8434.859999921173","text/information.html","","","","","","","","","","","","",""
"","external-html","2","25793","0.0-2.0","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","14273.2899999246","text/consent.html","","","","","","","","","","","","",""
"","survey-html-form","3","63003","0.0-3.0","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","37203.3400000073","","{""codeword_enter"":""CH05NK21""}","","","","","","","","","","","",""
"","survey-html-form","4","81501","0.0-4.0","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","18490.68499985151","","{""age"":""20"",""education"":""1"",""subject"":""3"",""gender"":""0"",""handedness"":""1"",""chinese"":""1""}","","","","","","","","","","","",""
"","survey-html-form","5","88659","0.0-5.0","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","7154.579999856651","","{}","","","","","","","","","","","",""
"","html-keyboard-response","6","92676","0.0-6.0-0.0-0.0","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category1/CS1.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/9421.bmp' width = '100%;'></div></div>","null","neg","CS","CS","1","category1/CS1.png","","","","",""
"","html-keyboard-response","7","95185","0.0-6.0-0.0-0.1","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'usneg/9050.bmp' width = '100%;'></div><div class = 'column'><img src = 'category3/CS5.png' width = '70%;'></div></div>","null","neg","CS","CS","3","category3/CS5.png","","","","",""
"","html-keyboard-response","8","97693","0.0-6.0-0.0-0.2","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category4/CS8.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/4625.bmp' width = '100%;'></div></div>","null","pos","CS","CS","4","category4/CS8.png","","","","",""
"","html-keyboard-response","9","100205","0.0-6.0-0.0-0.3","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category3/CS5.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/9050.bmp' width = '100%;'></div></div>","null","neg","CS","CS","3","category3/CS5.png","","","","",""
"","html-keyboard-response","10","102724","0.0-6.0-0.0-0.4","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category2/CS4.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/5600.bmp' width = '100%;'></div></div>","null","pos","CS","CS","2","category2/CS4.png","","","","",""
"","html-keyboard-response","11","105233","0.0-6.0-0.0-0.5","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'usneg/9421.bmp' width = '100%;'></div><div class = 'column'><img src = 'category1/CS1.png' width = '70%;'></div></div>","null","neg","CS","CS","1","category1/CS1.png","","","","",""
"","html-keyboard-response","12","107736","0.0-6.0-0.0-0.6","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category2/CS4.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/5600.bmp' width = '100%;'></div></div>","null","pos","CS","CS","2","category2/CS4.png","","","","",""
"","html-keyboard-response","13","110254","0.0-6.0-0.0-0.7","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category1/CS1.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/9421.bmp' width = '100%;'></div></div>","null","neg","CS","CS","1","category1/CS1.png","","","","",""
"","html-keyboard-response","14","112767","0.0-6.0-0.0-0.8","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'uspos/4625.bmp' width = '100%;'></div><div class = 'column'><img src = 'category4/CS8.png' width = '70%;'></div></div>","null","pos","CS","CS","4","category4/CS8.png","","","","",""
"","html-keyboard-response","15","115281","0.0-6.0-0.0-0.9","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category3/CS5.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/9050.bmp' width = '100%;'></div></div>","null","neg","CS","CS","3","category3/CS5.png","","","","",""
"","html-keyboard-response","16","117798","0.0-6.0-0.0-0.10","yk130xwl82","one_one","1","direct_first","1","CH05NK21","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'uspos/4625.bmp' width = '100%;'></div><div class = 'column'><img src = 'category4/CS8.png' width = '70%;'></div></div>","null","pos","CS","CS","4","category4/CS8.png","","","","",""
