"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","condition_code","measure","measure_code","codeword","gender","age","education","chinese","fach","handedness","comment","hinschauen","ablenkung","gewissenhaft","rt","url","responses","stimulus","key_press","val","type","type_specific","category","cs_selected","response","target","task","indirect","nr_pres"
"true","fullscreen","0","3400","0.0-0.0","r88wjnjll7","many_one","0","direct_first","1","er08er18","0","34","2","1","3","1","","0","1","0","","","","","","","","","","","","","","",""
"","external-html","1","32047","0.0-1.0","r88wjnjll7","many_one","0","direct_first","1","er08er18","0","34","2","1","3","1","","0","1","0","28600","text/information.html","","","","","","","","","","","","",""
"","external-html","2","45455","0.0-2.0","r88wjnjll7","many_one","0","direct_first","1","er08er18","0","34","2","1","3","1","","0","1","0","13349","text/consent.html","","","","","","","","","","","","",""
"","survey-html-form","3","80439","0.0-3.0","r88wjnjll7","many_one","0","direct_first","1","er08er18","0","34","2","1","3","1","","0","1","0","34981","","{""codeword_enter"":""er08er18""}","","","","","","","","","","","",""
"","survey-html-form","4","95046","0.0-4.0","r88wjnjll7","many_one","0","direct_first","1","er08er18","0","34","2","1","3","1","","0","1","0","14604","","{""age"":""34"",""education"":""2"",""subject"":""3"",""gender"":""0"",""handedness"":""1"",""chinese"":""1""}","","","","","","","","","","","",""
"","survey-html-form","5","96573","0.0-5.0","r88wjnjll7","many_one","0","direct_first","1","er08er18","0","34","2","1","3","1","","0","1","0","1526","","{}","","","","","","","","","","","",""
"","html-keyboard-response","6","100582","0.0-6.0-0.0-0.0","r88wjnjll7","many_one","0","direct_first","1","er08er18","0","34","2","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'usneg/9220.bmp' width = '100%;'></div><div class = 'column'><img src = 'category1/CS10.png' width = '70%;'></div></div>","null","neg","CS","CS","1","category1/CS10.png","","","","",""
"","html-keyboard-response","7","103084","0.0-6.0-0.0-0.1","r88wjnjll7","many_one","0","direct_first","1","er08er18","0","34","2","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category1/CS5.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/9181.bmp' width = '100%;'></div></div>","null","neg","CS","CS","1","category1/CS5.png","","","","",""
"","html-keyboard-response","8","105593","0.0-6.0-0.0-0.2","r88wjnjll7","many_one","0","direct_first","1","er08er18","0","34","2","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'usneg/9280.bmp' width = '100%;'></div><div class = 'column'><img src = 'category1/CS2.png' width = '70%;'></div></div>","null","neg","CS","CS","1","category1/CS2.png","","","","",""
"","html-keyboard-response","9","108097","0.0-6.0-0.0-0.3","r88wjnjll7","many_one","0","direct_first","1","er08er18","0","34","2","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'uspos/2058.bmp' width = '100%;'></div><div class = 'column'><img src = 'category2/CS2.png' width = '70%;'></div></div>","null","pos","CS","CS","2","category2/CS2.png","","","","",""
