"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","condition_code","measure","measure_code","codeword","gender","age","education","chinese","fach","handedness","comment","hinschauen","ablenkung","gewissenhaft","rt","url","responses","stimulus","key_press","val","type","type_specific","category","cs_selected","target","indirect","task","nr_pres","response"
"true","fullscreen","0","7497","0.0-0.0","10evoqdku4","one_one","1","indirect_first","0","af06nz03","0","20","1","1","3","1","","0","1","0","","","","","","","","","","","","","","",""
"","external-html","1","72099","0.0-1.0","10evoqdku4","one_one","1","indirect_first","0","af06nz03","0","20","1","1","3","1","","0","1","0","64558","text/information.html","","","","","","","","","","","","",""
"","external-html","2","82552","0.0-2.0","10evoqdku4","one_one","1","indirect_first","0","af06nz03","0","20","1","1","3","1","","0","1","0","10369","text/consent.html","","","","","","","","","","","","",""
"","survey-html-form","3","137971","0.0-3.0","10evoqdku4","one_one","1","indirect_first","0","af06nz03","0","20","1","1","3","1","","0","1","0","55415","","{""codeword_enter"":""af06nz03""}","","","","","","","","","","","",""
"","survey-html-form","4","169056","0.0-4.0","10evoqdku4","one_one","1","indirect_first","0","af06nz03","0","20","1","1","3","1","","0","1","0","31081.00000000003","","{""age"":""20"",""education"":""1"",""subject"":""3"",""gender"":""0"",""handedness"":""1"",""chinese"":""1""}","","","","","","","","","","","",""
"","survey-html-form","5","186154","0.0-5.0","10evoqdku4","one_one","1","indirect_first","0","af06nz03","0","20","1","1","3","1","","0","1","0","17096","","{}","","","","","","","","","","","",""
"","html-keyboard-response","6","190160","0.0-6.0-0.0-0.0","10evoqdku4","one_one","1","indirect_first","0","af06nz03","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category4/CS9.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/6838.bmp' width = '100%;'></div></div>","null","neg","CS","CS","4","category4/CS9.png","","","","",""
"","html-keyboard-response","7","192665","0.0-6.0-0.0-0.1","10evoqdku4","one_one","1","indirect_first","0","af06nz03","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category2/CS2.png' width = '70%;'></div><div class = 'column'><img src = 'uspos/2150.bmp' width = '100%;'></div></div>","null","pos","CS","CS","2","category2/CS2.png","","","","",""
"","html-keyboard-response","8","195169","0.0-6.0-0.0-0.2","10evoqdku4","one_one","1","indirect_first","0","af06nz03","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'uspos/7580.bmp' width = '100%;'></div><div class = 'column'><img src = 'category1/CS6.png' width = '70%;'></div></div>","null","pos","CS","CS","1","category1/CS6.png","","","","",""
"","html-keyboard-response","9","197673","0.0-6.0-0.0-0.3","10evoqdku4","one_one","1","indirect_first","0","af06nz03","0","20","1","1","3","1","","0","1","0","null","","","<div class = 'row'><div class = 'column'><img src = 'category3/CS4.png' width = '70%;'></div><div class = 'column'><img src = 'usneg/9342.bmp' width = '100%;'></div></div>","null","neg","CS","CS","3","category3/CS4.png","","","","",""
